"matchID","gameNumber","roundtype","team","team-comp","timePlayed","fightsFought","fightsWon","fightsLost"
"2418","1","Attack","328","genji|tracer|mercy|zenyatta|dva|winston","173","3","0","3"
"2418","1","Attack","328","genji|soldier76|mercy|zenyatta|dva|winston","4","0","0","0"
"2418","1","Attack","328","soldier76|tracer|mercy|zenyatta|dva|winston","213","4","1","2"
"2418","1","Attack","328","mccree|tracer|mercy|zenyatta|dva|winston","148","3","1","2"
"2418","1","Attack","328","mccree|tracer|lucio|mercy|dva|winston","33","1","0","1"
"2418","1","Defense","329","soldier76|tracer|ana|mercy|dva|winston","325","6","4","1"
"2418","1","Defense","329","soldier76|tracer|mercy|zenyatta|dva|winston","246","5","4","1"
"2418","1","Defense","328","mccree|tracer|mercy|zenyatta|dva|winston","516","12","6","6"
"2418","1","Attack","329","genji|pharah|tracer|lucio|dva|winston","3","0","0","0"
"2418","1","Attack","329","genji|pharah|tracer|mercy|dva|winston","85","2","0","2"
"2418","1","Attack","329","genji|soldier76|tracer|mercy|dva|winston","94","2","2","0"
"2418","1","Attack","329","genji|tracer|mercy|zenyatta|dva|winston","334","8","4","4"
"2418","2","Attack","328","widowmaker|genji|mercy|zenyatta|dva|winston","200","4","1","3"
"2418","2","Attack","328","widowmaker|tracer|mercy|zenyatta|dva|winston","95","2","0","2"
"2418","2","Attack","328","mccree|tracer|mercy|zenyatta|dva|winston","102","2","0","2"
"2418","2","Attack","328","genji|mccree|mercy|zenyatta|dva|winston","14","0","0","0"
"2418","2","Attack","328","genji|tracer|mercy|zenyatta|dva|winston","54","2","0","2"
"2418","2","Attack","328","genji|tracer|mercy|moira|dva|winston","15","0","0","0"
"2418","2","Defense","329","junkrat|widowmaker|mercy|zenyatta|dva|orisa","162","3","2","1"
"2418","2","Defense","329","junkrat|tracer|mercy|zenyatta|dva|orisa","5","0","0","0"
"2418","2","Defense","329","junkrat|tracer|mercy|zenyatta|dva|winston","230","5","5","0"
"2418","2","Defense","329","genji|tracer|mercy|zenyatta|dva|winston","70","2","2","0"
"2418","2","Defense","329","genji|tracer|ana|zenyatta|dva|winston","13","0","0","0"
"2418","2","Defense","328","mccree|tracer|mercy|zenyatta|dva|winston","74","1","0","1"
"2418","2","Defense","328","reaper|tracer|mercy|zenyatta|dva|winston","156","3","1","2"
"2418","2","Attack","329","genji|tracer|mercy|zenyatta|dva|winston","230","4","3","1"
"2418","3","University","328","junkrat|mccree|lucio|zenyatta|orisa|roadhog","3","0","0","0"
"2418","3","University","328","junkrat|mccree|mercy|zenyatta|orisa|roadhog","233","7","6","1"
"2418","3","University","329","junkrat|tracer|lucio|zenyatta|dva|winston","3","0","0","0"
"2418","3","University","329","junkrat|tracer|mercy|zenyatta|dva|winston","105","3","0","3"
"2418","3","University","329","junkrat|mccree|mercy|zenyatta|dva|winston","128","4","1","3"
"2418","3","Gardens","328","mccree|tracer|lucio|zenyatta|dva|winston","4","0","0","0"
"2418","3","Gardens","328","mccree|tracer|mercy|zenyatta|dva|winston","250","5","1","4"
"2418","3","Gardens","329","pharah|tracer|lucio|mercy|dva|winston","254","5","4","1"
"2418","3","City Center","328","mccree|tracer|mercy|zenyatta|dva|winston","162","4","0","4"
"2418","3","City Center","328","widowmaker|tracer|mercy|zenyatta|dva|winston","14","0","0","0"
"2418","3","City Center","328","soldier76|tracer|mercy|zenyatta|dva|winston","8","0","0","0"
"2418","3","City Center","329","pharah|tracer|lucio|mercy|dva|winston","184","4","4","0"
"2418","4","Attack","328","genji|pharah|mercy|zenyatta|dva|winston","140","3","0","3"
"2418","4","Attack","328","genji|pharah|lucio|mercy|dva|winston","7","0","0","0"
"2418","4","Attack","328","genji|mccree|mercy|zenyatta|dva|winston","43","1","0","1"
"2418","4","Attack","328","mccree|tracer|mercy|zenyatta|dva|winston","298","5","3","2"
"2418","4","Attack","328","soldier76|tracer|mercy|zenyatta|dva|winston","44","1","0","1"
"2418","4","Defense","329","junkrat|tracer|mercy|zenyatta|dva|winston","388","7","4","3"
"2418","4","Defense","329","genji|tracer|mercy|zenyatta|dva|winston","144","3","3","0"
"2418","4","Defense","328","widowmaker|tracer|mercy|zenyatta|dva|winston","416","8","4","4"
"2418","4","Attack","329","genji|tracer|mercy|zenyatta|dva|winston","390","8","4","4"
"2418","4","Attack","329","genji|tracer|lucio|mercy|dva|winston","26","0","0","0"
"2420","1","Attack","318","genji|tracer|lucio|mercy|dva|winston","53","1","0","1"
"2420","1","Attack","318","genji|tracer|mercy|zenyatta|dva|winston","143","3","1","2"
"2420","1","Attack","318","pharah|tracer|mercy|zenyatta|dva|winston","236","4","3","1"
"2420","1","Attack","318","mccree|tracer|mercy|zenyatta|dva|winston","163","2","1","0"
"2420","1","Defense","332","pharah|tracer|ana|mercy|dva|winston","174","3","3","0"
"2420","1","Defense","332","pharah|tracer|mercy|zenyatta|dva|winston","148","3","0","3"
"2420","1","Defense","332","mccree|tracer|mercy|zenyatta|dva|winston","160","2","0","1"
"2420","1","Defense","332","mccree|tracer|lucio|zenyatta|dva|winston","17","0","0","0"
"2420","1","Defense","318","soldier76|tracer|ana|mercy|dva|winston","278","6","2","4"
"2420","1","Defense","318","soldier76|tracer|mercy|zenyatta|dva|winston","9","0","0","0"
"2420","1","Defense","318","mccree|tracer|mercy|zenyatta|dva|winston","282","5","0","4"
"2420","1","Defense","318","mccree|tracer|lucio|zenyatta|dva|winston","23","0","0","0"
"2420","1","Attack","332","pharah|tracer|mercy|zenyatta|dva|winston","290","6","4","2"
"2420","1","Attack","332","mccree|tracer|mercy|zenyatta|dva|winston","302","5","4","0"
"2420","1","Defense","332","soldier76|tracer|ana|mercy|dva|winston","41","1","0","1"
"2420","1","Defense","332","soldier76|tracer|mercy|zenyatta|dva|winston","55","1","1","0"
"2420","2","Attack","318","widowmaker|tracer|mercy|zenyatta|dva|winston","44","1","1","0"
"2420","2","Attack","318","genji|tracer|mercy|zenyatta|dva|winston","117","3","2","1"
"2420","2","Defense","332","widowmaker|genji|mercy|zenyatta|dva|orisa","56","1","0","1"
"2420","2","Defense","332","genji|tracer|mercy|zenyatta|dva|orisa","3","0","0","0"
"2420","2","Defense","332","genji|tracer|mercy|zenyatta|dva|winston","92","3","1","2"
"2420","2","Defense","318","genji|tracer|mercy|zenyatta|dva|winston","414","10","6","4"
"2420","2","Defense","318","junkrat|tracer|mercy|zenyatta|dva|winston","108","2","2","0"
"2420","2","Attack","332","widowmaker|genji|mercy|zenyatta|dva|winston","163","5","2","3"
"2420","2","Attack","332","genji|reaper|mercy|zenyatta|dva|winston","107","2","0","2"
"2420","2","Attack","332","genji|tracer|mercy|zenyatta|dva|winston","252","5","2","3"
"2420","2","Defense","332","genji|tracer|lucio|zenyatta|dva|winston","10","0","0","0"
"2420","3","Lighthouse","318","mccree|tracer|lucio|zenyatta|dva|winston","3","0","0","0"
"2420","3","Lighthouse","318","mccree|tracer|mercy|zenyatta|dva|winston","114","2","0","2"
"2420","3","Lighthouse","318","genji|tracer|mercy|zenyatta|dva|winston","96","2","1","1"
"2420","3","Lighthouse","332","mccree|tracer|lucio|zenyatta|dva|winston","2","0","0","0"
"2420","3","Lighthouse","332","mccree|tracer|mercy|zenyatta|dva|winston","211","4","3","1"
"2420","3","Well","318","mccree|tracer|mercy|zenyatta|dva|winston","39","1","0","1"
"2420","3","Well","318","pharah|tracer|mercy|zenyatta|dva|winston","3","0","0","0"
"2420","3","Well","318","pharah|tracer|lucio|mercy|dva|winston","266","5","4","1"
"2420","3","Well","318","soldier76|tracer|lucio|mercy|dva|winston","9","0","0","0"
"2420","3","Well","332","pharah|tracer|lucio|mercy|dva|winston","147","3","2","1"
"2420","3","Well","332","mccree|tracer|lucio|mercy|dva|winston","82","2","0","2"
"2420","3","Well","332","mccree|tracer|mercy|zenyatta|dva|winston","42","1","0","1"
"2420","3","Well","332","mccree|soldier76|tracer|mercy|dva|winston","18","0","0","0"
"2420","3","Well","332","doomfist|soldier76|tracer|mercy|dva|winston","28","0","0","0"
"2420","3","Ruins","318","widowmaker|tracer|mercy|zenyatta|dva|winston","284","8","5","2"
"2420","3","Ruins","332","widowmaker|tracer|mercy|zenyatta|dva|winston","284","8","2","5"
"2420","4","Attack","318","bastion|hanzo|widowmaker|mercy|dva|orisa","92","2","1","1"
"2420","4","Attack","318","bastion|hanzo|genji|mercy|dva|orisa","4","0","0","0"
"2420","4","Attack","318","hanzo|genji|mercy|zenyatta|dva|orisa","2","0","0","0"
"2420","4","Attack","318","genji|tracer|mercy|zenyatta|dva|orisa","2","0","0","0"
"2420","4","Attack","318","genji|tracer|mercy|zenyatta|dva|winston","454","8","3","5"
"2420","4","Defense","332","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","42","1","0","1"
"2420","4","Defense","332","junkrat|widowmaker|mercy|zenyatta|dva|orisa","2","0","0","0"
"2420","4","Defense","332","junkrat|widowmaker|mercy|zenyatta|dva|winston","5","0","0","0"
"2420","4","Defense","332","widowmaker|genji|mercy|zenyatta|dva|winston","10","0","0","0"
"2420","4","Defense","332","genji|tracer|mercy|zenyatta|dva|winston","495","9","6","3"
"2420","4","Defense","318","junkrat|widowmaker|mercy|dva|orisa|roadhog","181","4","2","1"
"2420","4","Defense","318","junkrat|widowmaker|tracer|mercy|dva|orisa","70","2","1","1"
"2420","4","Defense","318","junkrat|genji|tracer|mercy|dva|orisa","4","0","0","0"
"2420","4","Defense","318","junkrat|genji|tracer|mercy|dva|winston","6","0","0","0"
"2420","4","Defense","318","genji|tracer|mercy|zenyatta|dva|winston","150","3","0","3"
"2420","4","Defense","318","mccree|tracer|mercy|zenyatta|dva|winston","41","0","0","0"
"2420","4","Attack","332","hanzo|genji|mercy|zenyatta|dva|winston","7","0","0","0"
"2420","4","Attack","332","genji|tracer|mercy|zenyatta|dva|winston","445","9","5","3"
"2420","5","Garden","318","pharah|tracer|lucio|mercy|dva|winston","137","3","1","1"
"2420","5","Garden","318","genji|tracer|lucio|mercy|dva|winston","1","0","0","0"
"2420","5","Garden","318","genji|tracer|mercy|zenyatta|dva|winston","213","5","1","3"
"2420","5","Garden","332","widowmaker|tracer|mercy|zenyatta|dva|winston","38","1","0","1"
"2420","5","Garden","332","widowmaker|tracer|lucio|zenyatta|dva|winston","2","0","0","0"
"2420","5","Garden","332","mccree|tracer|mercy|zenyatta|dva|winston","224","6","4","0"
"2420","5","Garden","332","genji|tracer|mercy|zenyatta|dva|winston","87","1","0","1"
"2420","5","Night Market","318","pharah|tracer|lucio|mercy|dva|winston","120","3","1","2"
"2420","5","Night Market","318","pharah|tracer|mercy|zenyatta|dva|winston","7","0","0","0"
"2420","5","Night Market","318","genji|tracer|mercy|zenyatta|dva|winston","112","1","1","0"
"2420","5","Night Market","318","genji|soldier76|tracer|mercy|dva|winston","9","0","0","0"
"2420","5","Night Market","332","genji|tracer|mercy|zenyatta|dva|winston","104","1","0","1"
"2420","5","Night Market","332","tracer|tracer|mercy|zenyatta|dva|winston","3","0","0","0"
"2420","5","Night Market","332","mccree|tracer|mercy|zenyatta|dva|winston","141","3","2","1"
"2419","5","Garden","334","pharah|tracer|lucio|zenyatta|roadhog|winston","108","2","1","1"
"2419","4","Defense","334","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","48","1","0","1"
"2419","5","Garden","334","widowmaker|pharah|tracer|lucio|zenyatta|winston","74","2","0","2"
"2419","4","Defense","333","junkrat|widowmaker|tracer|mercy|zenyatta|orisa","20","0","0","0"
"2419","4","Attack","333","bastion|junkrat|mercy|zenyatta|orisa|roadhog","211","4","3","0"
"2419","4","Attack","333","junkrat|tracer|mercy|zenyatta|roadhog|winston","7","0","0","0"
"2419","4","Attack","333","junkrat|tracer|mercy|zenyatta|dva|winston","77","2","1","1"
"2419","4","Attack","334","widowmaker|tracer|mercy|dva|orisa|roadhog","48","0","0","0"
"2419","4","Defense","333","genji|tracer|mercy|zenyatta|dva|winston","184","4","0","4"
"2419","4","Defense","333","genji|soldier76|tracer|mercy|dva|winston","12","0","0","0"
"2419","4","Defense","334","genji|tracer|mercy|zenyatta|dva|winston","427","9","2","6"
"2419","4","Attack","333","bastion|junkrat|widowmaker|mercy|orisa|roadhog","180","4","3","1"
"2419","4","Defense","333","junkrat|tracer|mercy|zenyatta|orisa|roadhog","15","0","0","0"
"2419","4","Defense","333","genji|tracer|mercy|zenyatta|orisa|roadhog","9","0","0","0"
"2419","4","Defense","333","genji|tracer|mercy|zenyatta|roadhog|winston","30","1","0","1"
"2419","4","Defense","333","junkrat|tracer|mercy|zenyatta|dva|winston","1","0","0","0"
"2419","4","Defense","333","junkrat|widowmaker|mercy|zenyatta|dva|winston","5","0","0","0"
"2419","4","Defense","333","junkrat|widowmaker|mercy|zenyatta|roadhog|winston","3","0","0","0"
"2419","4","Defense","333","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","406","7","5","1"
"2419","4","Attack","334","genji|tracer|mercy|zenyatta|dva|winston","178","4","4","0"
"2419","4","Attack","334","genji|tracer|lucio|zenyatta|dva|winston","11","0","0","0"
"2419","4","Attack","334","genji|tracer|mercy|zenyatta|dva|orisa","2","0","0","0"
"2419","4","Attack","334","bastion|widowmaker|mercy|dva|orisa|roadhog","227","4","0","4"
"2419","4","Attack","334","widowmaker|mercy|zenyatta|dva|orisa|roadhog","79","2","0","1"
"2419","4","Attack","334","tracer|mercy|zenyatta|dva|orisa|roadhog","128","2","2","0"
"2419","3","Lighthouse","334","pharah|tracer|lucio|mercy|dva|winston","348","7","3","4"
"2419","3","Lighthouse","333","pharah|tracer|mercy|zenyatta|dva|winston","348","7","4","3"
"2419","4","Attack","334","bastion|hanzo|widowmaker|mercy|dva|orisa","12","0","0","0"
"2419","3","Ruins","333","widowmaker|tracer|mercy|zenyatta|dva|winston","197","4","4","0"
"2419","3","Well","334","pharah|tracer|lucio|mercy|dva|winston","310","7","6","1"
"2419","3","Well","333","pharah|tracer|lucio|mercy|dva|winston","310","7","1","6"
"2419","3","Ruins","333","widowmaker|tracer|lucio|zenyatta|dva|winston","3","0","0","0"
"2419","2","Attack","333","genji|tracer|mercy|zenyatta|dva|winston","49","1","0","1"
"2419","2","Attack","333","pharah|tracer|mercy|zenyatta|dva|winston","180","5","1","4"
"2419","3","Ruins","334","widowmaker|lucio|zenyatta|dva|roadhog|winston","3","0","0","0"
"2419","3","Ruins","334","widowmaker|mercy|zenyatta|dva|roadhog|winston","197","4","0","4"
"2419","2","Defense","333","genji|tracer|mercy|zenyatta|dva|winston","360","7","4","2"
"2419","2","Defense","333","widowmaker|genji|tracer|mercy|dva|winston","20","0","0","0"
"2419","2","Defense","334","junkrat|sombra|mercy|zenyatta|dva|winston","256","6","5","1"
"2419","2","Attack","333","genji|sombra|tracer|mercy|dva|winston","27","0","0","0"
"2419","2","Attack","334","junkrat|tracer|mercy|zenyatta|dva|winston","147","2","1","0"
"2419","2","Defense","333","junkrat|mccree|mercy|zenyatta|orisa|roadhog","58","2","0","2"
"2419","2","Defense","333","junkrat|mccree|mercy|zenyatta|dva|orisa","2","0","0","0"
"2419","2","Defense","333","junkrat|tracer|mercy|zenyatta|dva|winston","5","0","0","0"
"2419","2","Attack","334","lucio|moira|dva|reinhardt|roadhog|zarya","98","3","2","1"
"2419","2","Attack","334","junkrat|lucio|moira|dva|reinhardt|zarya","3","0","0","0"
"2419","2","Attack","334","junkrat|lucio|moira|dva|winston|zarya","5","0","0","0"
"2419","2","Attack","334","junkrat|soldier76|lucio|moira|dva|winston","2","0","0","0"
"2419","2","Attack","334","junkrat|soldier76|lucio|zenyatta|dva|winston","3","0","0","0"
"2419","2","Attack","334","junkrat|soldier76|mercy|zenyatta|dva|winston","187","4","1","3"
"2419","1","Defense","333","genji|mccree|mercy|zenyatta|dva|winston","4","0","0","0"
"2419","1","Defense","333","genji|mccree|mercy|zenyatta|orisa|roadhog","54","1","0","1"
"2419","1","Defense","333","mccree|tracer|mercy|zenyatta|orisa|roadhog","40","1","0","1"
"2419","1","Defense","334","pharah|tracer|mercy|zenyatta|dva|winston","146","2","1","1"
"2419","1","Defense","334","soldier76|tracer|mercy|zenyatta|dva|winston","193","4","1","3"
"2419","1","Defense","334","reaper|tracer|mercy|zenyatta|dva|winston","67","1","1","0"
"2419","1","Attack","333","pharah|tracer|mercy|zenyatta|dva|winston","221","3","2","1"
"2419","1","Attack","333","genji|tracer|mercy|zenyatta|dva|winston","185","4","2","2"
"2419","1","Defense","333","pharah|tracer|mercy|zenyatta|dva|winston","184","4","1","2"
"2419","1","Defense","333","soldier76|tracer|mercy|zenyatta|dva|winston","151","3","0","2"
"2419","1","Defense","333","genji|tracer|mercy|zenyatta|dva|winston","84","1","0","1"
"2419","1","Attack","334","widowmaker|pharah|lucio|mercy|dva|winston","6","0","0","0"
"2419","1","Attack","334","pharah|tracer|lucio|mercy|dva|winston","185","4","2","1"
"2419","1","Attack","334","widowmaker|tracer|lucio|mercy|dva|winston","225","4","3","0"
"2419","1","Attack","334","junkrat|tracer|lucio|mercy|dva|winston","101","2","2","0"
"2422","1","Attack","331","pharah|soldier76|tracer|mercy|dva|winston","109","2","1","1"
"2422","1","Attack","331","pharah|soldier76|tracer|lucio|dva|winston","3","0","0","0"
"2422","1","Attack","331","genji|soldier76|tracer|mercy|dva|winston","8","0","0","0"
"2422","1","Attack","331","genji|tracer|mercy|zenyatta|dva|winston","368","9","3","6"
"2422","1","Attack","331","soldier76|tracer|mercy|zenyatta|dva|winston","9","0","0","0"
"2422","1","Attack","331","doomfist|soldier76|tracer|zenyatta|dva|winston","12","0","0","0"
"2422","1","Defense","335","soldier76|tracer|ana|mercy|dva|winston","119","2","1","1"
"2422","1","Defense","335","soldier76|tracer|mercy|zenyatta|dva|winston","176","5","4","1"
"2422","1","Defense","335","mccree|tracer|mercy|zenyatta|dva|winston","214","4","2","2"
"2422","1","Defense","331","junkrat|widowmaker|mercy|zenyatta|dva|winston","178","3","2","1"
"2422","1","Defense","331","widowmaker|genji|mercy|zenyatta|dva|winston","3","0","0","0"
"2422","1","Defense","331","genji|tracer|mercy|zenyatta|dva|winston","234","4","3","1"
"2422","1","Defense","331","genji|tracer|mercy|dva|winston|zarya","5","0","0","0"
"2422","1","Attack","335","mccree|pharah|mercy|zenyatta|dva|winston","64","1","0","1"
"2422","1","Attack","335","genji|mccree|mercy|zenyatta|dva|winston","2","0","0","0"
"2422","1","Attack","335","genji|tracer|mercy|zenyatta|dva|winston","136","2","1","1"
"2422","1","Attack","335","mccree|tracer|mercy|zenyatta|dva|winston","206","4","1","3"
"2422","1","Attack","335","mccree|soldier76|tracer|mercy|zenyatta|winston","12","0","0","0"
"2422","2","Attack","331","widowmaker|sombra|tracer|mercy|dva|winston","88","2","1","1"
"2422","2","Attack","331","widowmaker|tracer|mercy|zenyatta|dva|winston","66","1","1","0"
"2422","2","Defense","335","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","55","2","1","1"
"2422","2","Defense","335","junkrat|widowmaker|mercy|zenyatta|roadhog|winston","2","0","0","0"
"2422","2","Defense","335","junkrat|widowmaker|mercy|zenyatta|dva|winston","36","1","0","1"
"2422","2","Defense","335","junkrat|tracer|mercy|zenyatta|dva|winston","17","0","0","0"
"2422","2","Defense","335","doomfist|tracer|mercy|zenyatta|dva|winston","44","0","0","0"
"2422","2","Defense","331","junkrat|widowmaker|mercy|zenyatta|dva|orisa","266","5","5","0"
"2422","2","Attack","335","widowmaker|sombra|tracer|mercy|dva|winston","209","4","0","4"
"2422","2","Attack","335","sombra|tracer|mercy|zenyatta|dva|winston","40","1","0","1"
"2422","2","Attack","335","sombra|tracer|lucio|mercy|dva|winston","17","0","0","0"
"2422","3","Ruins","331","widowmaker|tracer|mercy|zenyatta|dva|winston","121","3","0","3"
"2422","3","Ruins","331","widowmaker|tracer|lucio|zenyatta|dva|winston","2","0","0","0"
"2422","3","Ruins","331","widowmaker|tracer|lucio|zenyatta|zenyatta|dva","1","0","0","0"
"2422","3","Ruins","331","genji|tracer|mercy|zenyatta|dva|winston","178","3","3","0"
"2422","3","Ruins","335","widowmaker|tracer|mercy|zenyatta|dva|winston","225","5","3","2"
"2422","3","Ruins","335","widowmaker|tracer|lucio|zenyatta|dva|winston","2","0","0","0"
"2422","3","Ruins","335","soldier76|tracer|mercy|zenyatta|dva|winston","41","0","0","0"
"2422","3","Ruins","335","mccree|tracer|mercy|zenyatta|dva|winston","34","1","0","1"
"2422","3","Well","331","junkrat|mccree|mercy|zenyatta|dva|winston","318","6","4","2"
"2422","3","Well","335","mccree|tracer|mercy|zenyatta|dva|winston","306","6","2","4"
"2422","3","Well","335","mccree|tracer|lucio|zenyatta|dva|winston","12","0","0","0"
"2422","4","Attack","331","bastion|hanzo|widowmaker|mercy|dva|orisa","184","5","4","1"
"2422","4","Attack","331","bastion|widowmaker|soldier76|mercy|dva|orisa","77","3","2","1"
"2422","4","Attack","331","bastion|widowmaker|soldier76|mercy|dva|winston","4","0","0","0"
"2422","4","Attack","331","widowmaker|soldier76|mercy|zenyatta|dva|winston","48","0","0","0"
"2422","4","Defense","335","widowmaker|sombra|tracer|mercy|orisa|roadhog","69","2","0","2"
"2422","4","Defense","335","widowmaker|tracer|mercy|zenyatta|orisa|roadhog","15","0","0","0"
"2422","4","Defense","335","widowmaker|tracer|mercy|zenyatta|dva|orisa","1","0","0","0"
"2422","4","Defense","335","widowmaker|tracer|mercy|zenyatta|dva|winston","57","2","1","1"
"2422","4","Defense","335","junkrat|tracer|mercy|zenyatta|dva|winston","128","4","1","3"
"2422","4","Defense","335","genji|tracer|mercy|zenyatta|dva|winston","43","0","0","0"
"2422","4","Defense","331","junkrat|widowmaker|mercy|dva|orisa|roadhog","242","5","3","1"
"2422","4","Attack","335","bastion|hanzo|widowmaker|mercy|orisa|roadhog","111","2","1","1"
"2422","4","Attack","335","widowmaker|genji|mercy|zenyatta|dva|orisa","3","0","0","0"
"2422","4","Attack","335","widowmaker|genji|mercy|zenyatta|dva|winston","7","0","0","0"
"2422","4","Attack","335","genji|tracer|mercy|zenyatta|dva|winston","121","3","0","2"
"2421","5","Garden","337","pharah|tracer|lucio|mercy|dva|winston","314","5","4","1"
"2421","5","Garden","337","tracer|lucio|mercy|dva|winston|zarya","18","0","0","0"
"2421","5","Garden","337","tracer|lucio|mercy|dva|zarya|zarya","7","0","0","0"
"2421","5","Garden","336","soldier76|tracer|lucio|zenyatta|dva|winston","10","0","0","0"
"2421","5","Garden","336","soldier76|tracer|mercy|zenyatta|dva|winston","194","3","0","3"
"2421","4","Defense","336","junkrat|widowmaker|mercy|zenyatta|dva|orisa","134","3","2","1"
"2421","4","Defense","336","junkrat|widowmaker|mercy|zenyatta|dva|winston","166","3","3","0"
"2421","4","Defense","336","junkrat|tracer|mercy|zenyatta|dva|winston","92","1","1","0"
"2421","4","Defense","337","genji|tracer|mercy|zenyatta|dva|winston","410","8","4","2"
"2421","4","Attack","336","genji|tracer|mercy|zenyatta|dva|winston","410","8","2","4"
"2421","5","Night Market","337","genji|tracer|lucio|zenyatta|dva|winston","3","0","0","0"
"2421","5","Night Market","337","genji|tracer|mercy|zenyatta|dva|winston","263","5","3","2"
"2421","5","Night Market","337","doomfist|genji|tracer|zenyatta|dva|winston","17","0","0","0"
"2421","5","Night Market","336","soldier76|tracer|lucio|zenyatta|dva|winston","13","0","0","0"
"2421","5","Night Market","336","soldier76|tracer|mercy|zenyatta|dva|winston","270","5","2","3"
"2421","4","Attack","337","genji|tracer|mercy|zenyatta|dva|winston","37","0","0","0"
"2421","1","Attack","337","pharah|tracer|mercy|zenyatta|dva|winston","207","3","1","1"
"2421","1","Attack","337","genji|tracer|mercy|zenyatta|dva|winston","186","3","0","2"
"2421","1","Defense","336","pharah|tracer|ana|mercy|dva|winston","129","2","0","1"
"2421","1","Defense","336","soldier76|tracer|ana|mercy|dva|winston","179","3","2","0"
"2421","1","Defense","336","soldier76|tracer|mercy|zenyatta|dva|winston","85","1","1","0"
"2421","1","Defense","337","junkrat|widowmaker|mercy|zenyatta|dva|winston","227","4","3","1"
"2421","1","Defense","337","junkrat|tracer|mercy|zenyatta|dva|winston","4","0","0","0"
"2421","1","Defense","337","genji|tracer|mercy|zenyatta|dva|winston","152","3","1","2"
"2421","1","Attack","336","pharah|soldier76|tracer|mercy|dva|winston","96","2","0","2"
"2421","1","Attack","336","pharah|tracer|mercy|zenyatta|dva|winston","19","0","0","0"
"2421","1","Attack","336","genji|tracer|mercy|zenyatta|dva|winston","268","5","3","2"
"2421","2","Attack","337","genji|tracer|mercy|zenyatta|dva|winston","347","6","2","4"
"2421","2","Attack","337","genji|tracer|mercy|dva|winston|zarya","9","0","0","0"
"2421","2","Defense","336","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","208","4","3","1"
"2421","2","Defense","336","junkrat|tracer|mercy|zenyatta|orisa|roadhog","3","0","0","0"
"2421","2","Defense","336","junkrat|tracer|mercy|zenyatta|dva|orisa","8","0","0","0"
"2421","2","Defense","336","junkrat|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2421","2","Defense","336","genji|tracer|mercy|zenyatta|dva|winston","135","2","1","1"
"2421","2","Defense","337","junkrat|widowmaker|mercy|zenyatta|dva|orisa","222","4","3","1"
"2421","2","Defense","337","junkrat|tracer|mercy|zenyatta|dva|orisa","5","0","0","0"
"2421","2","Defense","337","junkrat|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2421","2","Defense","337","genji|tracer|mercy|zenyatta|dva|winston","185","4","3","1"
"2421","2","Attack","336","genji|tracer|mercy|zenyatta|dva|winston","414","8","2","6"
"2421","3","Ruins","337","widowmaker|tracer|mercy|zenyatta|dva|winston","331","8","3","4"
"2421","3","Ruins","337","widowmaker|tracer|lucio|zenyatta|dva|winston","2","0","0","0"
"2421","3","Ruins","336","widowmaker|tracer|mercy|zenyatta|dva|winston","330","8","4","3"
"2421","3","Ruins","336","widowmaker|tracer|lucio|zenyatta|dva|winston","3","0","0","0"
"2421","3","Lighthouse","337","junkrat|mccree|mercy|zenyatta|dva|winston","211","4","2","2"
"2421","3","Lighthouse","337","mccree|tracer|mercy|zenyatta|dva|winston","19","0","0","0"
"2421","3","Lighthouse","336","mccree|tracer|mercy|zenyatta|dva|winston","230","4","2","2"
"2421","3","Well","337","junkrat|mccree|mercy|zenyatta|dva|winston","113","2","1","1"
"2421","3","Well","337","mccree|tracer|mercy|zenyatta|dva|winston","112","3","0","2"
"2421","3","Well","337","tracer|mercy|zenyatta|zenyatta|dva|winston","2","0","0","0"
"2421","3","Well","336","mccree|tracer|mercy|zenyatta|dva|winston","227","5","3","1"
"2421","4","Attack","337","widowmaker|genji|mercy|zenyatta|dva|winston","355","7","1","6"
"2421","5","Garden","336","pharah|tracer|mercy|zenyatta|dva|winston","115","2","1","1"
"2421","5","Garden","336","doomfist|tracer|mercy|zenyatta|dva|winston","20","0","0","0"
"2423","1","Attack","329","hanzo|pharah|tracer|mercy|dva|winston","4","0","0","0"
"2423","1","Attack","329","pharah|tracer|mercy|zenyatta|dva|winston","183","4","1","3"
"2423","1","Attack","329","widowmaker|tracer|mercy|zenyatta|dva|winston","181","5","2","3"
"2423","1","Attack","329","mccree|tracer|mercy|zenyatta|dva|winston","39","1","0","1"
"2423","1","Defense","336","mccree|pharah|mercy|zenyatta|orisa|roadhog","251","6","4","2"
"2423","1","Defense","336","genji|mccree|mercy|zenyatta|orisa|roadhog","3","0","0","0"
"2423","1","Defense","336","genji|mccree|mercy|zenyatta|roadhog|winston","2","0","0","0"
"2423","1","Defense","336","genji|tracer|mercy|zenyatta|roadhog|winston","5","0","0","0"
"2423","1","Defense","336","genji|tracer|mercy|zenyatta|dva|winston","146","4","3","1"
"2423","1","Defense","329","mccree|tracer|mercy|zenyatta|dva|winston","36","1","0","1"
