"matchID","gameNumber","roundNumber","startTimestamp","fightLength","killCountBlue","killCountRed","ultCountBlue","ultCountRed","ultsUpBlue","ultsUpRed","firstBloodBlue","deathSequence","ultsBlue","ultsRed","tcStringBlue","tcStringRed"
"2431","1","1","180","19","2","2","2","2","2","3","1","R_winston|B_mercy|R_winston|B_winston","winston|tracer","tracer|mercy","soldier76|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2431","1","1","114","22","6","1","4","2","3","2","1","R_dva|R_soldier76|B_winston|R_tracer|R_winston|R_zenyatta|R_mercy","soldier76|mercy|tracer|pharah","winston|zenyatta","pharah|soldier76|tracer|mercy|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2431","1","1","25","6","0","4","0","0","0","0","0","B_mercy|B_winston|B_dva|B_pharah",,,"pharah|soldier76|tracer|mercy|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2431","1","1","66","17","1","5","0","3","0","0","0","B_winston|R_winston|B_mercy|B_dva|B_pharah|B_tracer",,"tracer|soldier76|mercy","pharah|soldier76|tracer|mercy|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2431","4","1","384","39","6","2","3","1","1","1","0","B_genji|B_tracer|R_mercy|R_tracer|R_widowmaker|R_winston|R_dva|R_zenyatta","mercy|genji|zenyatta","tracer","genji|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2431","4","1","447","19","2","6","0","0","1","0","1","R_mercy|B_mercy|B_tracer|R_winston|B_winston|B_zenyatta|B_genji|B_dva",,,"genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2431","4","1","489","13","2","1","2","1","3","3","1","R_winston|R_tracer|B_genji","winston|genji","zenyatta","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2431","4","1","512","12","0","4","0","3","1","4","0","B_winston|B_mercy|B_zenyatta|B_tracer",,"mercy|genji|winston","soldier76|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2431","4","2","47","8","3","0","0","0","0","0","1","R_zarya|R_winston|R_zenyatta",,,"junkrat|soldier76|mercy|zenyatta|dva|orisa","genji|mercy|zenyatta|dva|winston|zarya"
"2431","4","2","81","0","1","0","0","0","0","0","1","R_genji",,,"junkrat|soldier76|mercy|zenyatta|dva|orisa","genji|mercy|zenyatta|dva|winston|zarya"
"2431","4","2","87","31","7","1","4","2","2","1","0","B_soldier76|R_genji|R_genji|R_zenyatta|R_zarya|R_genji|R_mercy|R_winston","mercy|zenyatta|soldier76|orisa","genji|zenyatta","junkrat|soldier76|mercy|zenyatta|dva|orisa","genji|mercy|zenyatta|dva|winston|zarya"
"2431","4","2","174","60","9","6","4","4","0","3","0","B_soldier76|B_junkrat|R_winston|R_tracer|R_dva|B_junkrat|R_winston|B_soldier76|R_mercy|R_dva|R_zenyatta|B_soldier76|R_zarya|B_mercy|R_tracer","mercy|soldier76|orisa|zenyatta","winston|zarya|mercy|zenyatta","junkrat|soldier76|mercy|zenyatta|dva|orisa","tracer|mercy|zenyatta|dva|winston|zarya"
"2434","1","1","23","0","0","1","0","0","0","0","0","B_pharah",,,"pharah|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|ana|mercy|dva|winston"
"2434","1","1","57","22","0","6","0","1","0","0","0","B_zenyatta|B_tracer|B_mercy|B_dva|B_winston|B_pharah",,"tracer","pharah|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|ana|mercy|dva|winston"
"2434","1","1","118","17","4","1","2","1","3","1","1","R_ana|R_widowmaker|B_zenyatta|R_widowmaker|R_ana","tracer|mercy","mercy","pharah|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|ana|mercy|dva|winston"
"2434","1","1","142","26","2","2","2","2","2","2","1","R_mercy|B_mercy|B_pharah|R_zenyatta","zenyatta|winston","winston|tracer","pharah|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","1","1","186","20","5","3","2","0","2","1","1","R_widowmaker|B_zenyatta|B_pharah|R_mercy|R_dva|R_tracer|B_tracer|R_zenyatta","tracer|pharah",,"pharah|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","1","1","256","40","1","6","2","3","1","2","1","R_widowmaker|B_zenyatta|B_dva|B_winston|B_widowmaker|B_zenyatta|B_soldier76","mercy|winston","tracer|mercy|winston","widowmaker|soldier76|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","1","1","338","16","0","4","0","0","1","2","0","B_zenyatta|B_mercy|B_soldier76|B_dva",,,"widowmaker|soldier76|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","1","1","375","56","7","5","3","5","2","3","0","B_zenyatta|B_winston|R_zenyatta|B_soldier76|R_winston|R_zenyatta|R_mercy|B_mercy|R_widowmaker|B_zenyatta|R_winston|R_dva","mercy|soldier76|winston","widowmaker|mercy|winston|tracer|zenyatta","soldier76|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","1","1","446","0","1","0","0","0","2","1","1","R_tracer",,,"soldier76|tracer|mercy|zenyatta|dva|orisa","mccree|tracer|mercy|zenyatta|dva|winston"
"2434","1","1","488","33","5","5","1","4","1","1","1","R_pharah|B_mercy|R_dva|R_winston|B_mccree|B_orisa|R_tracer|B_junkrat|B_roadhog|R_pharah","zenyatta","tracer|zenyatta|mercy|pharah","junkrat|mccree|mercy|zenyatta|orisa|roadhog","pharah|tracer|mercy|zenyatta|dva|winston"
"2434","1","2","35","10","3","1","0","0","0","0","1","R_zenyatta|B_zenyatta|R_winston|R_tracer",,,"junkrat|widowmaker|mercy|zenyatta|dva|winston","pharah|tracer|mercy|zenyatta|dva|winston"
"2434","1","2","88","18","1","5","1","1","0","0","0","B_zenyatta|B_mercy|R_tracer|B_junkrat|B_dva|B_widowmaker","widowmaker","mercy","junkrat|widowmaker|mercy|zenyatta|dva|winston","pharah|soldier76|tracer|mercy|dva|winston"
"2434","1","2","116","39","7","2","3","0","3","1","1","R_winston|R_mercy|B_dva|R_soldier76|B_winston|R_pharah|R_tracer|R_dva|R_tracer","junkrat|mercy|winston",,"junkrat|widowmaker|mercy|zenyatta|dva|winston","pharah|soldier76|tracer|mercy|dva|winston"
"2434","1","2","176","15","4","2","2","3","1","4","0","B_junkrat|R_pharah|R_mercy|B_dva|R_dva|R_soldier76","zenyatta|widowmaker","pharah|winston|soldier76","junkrat|widowmaker|mercy|zenyatta|dva|winston","pharah|soldier76|tracer|mercy|dva|winston"
"2434","1","2","234","2","1","1","0","0","0","1","0","B_mercy|R_genji",,,"junkrat|widowmaker|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2434","2","1","34","19","2","4","0","0","0","0","0","B_zenyatta|R_junkrat|B_genji|B_winston|R_mercy|B_dva",,,"genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa"
"2434","2","1","84","26","2","7","1","2","0","1","0","B_genji|R_widowmaker|B_zenyatta|R_zenyatta|B_mercy|B_dva|B_winston|B_zenyatta|B_tracer","tracer","widowmaker|mercy","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa"
"2434","2","1","129","0","0","1","0","0","2","2","0","B_winston",,,"genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa"
"2434","2","1","154","38","7","2","3","4","4","3","1","R_orisa|B_genji|R_widowmaker|R_orisa|R_dva|R_junkrat|R_mercy|B_mercy|R_zenyatta","winston|mercy|zenyatta","orisa|zenyatta|junkrat|widowmaker","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa"
"2434","2","1","230","29","2","6","0","0","1","0","1","R_winston|B_winston|B_mercy|R_junkrat|B_zenyatta|B_genji|B_tracer|B_zenyatta",,,"genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston"
"2434","2","1","290","4","0","1","0","1","1","3","0","B_winston",,"junkrat","junkrat|reaper|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston"
"2434","2","1","309","52","11","2","5","5","2","2","0","B_junkrat|R_mercy|R_winston|R_junkrat|R_zenyatta|R_tracer|R_dva|R_mercy|R_tracer|R_zenyatta|R_mercy|R_winston|B_junkrat","mercy|zenyatta|winston|junkrat|reaper","zenyatta|winston|mercy|junkrat|zenyatta","junkrat|reaper|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston"
"2434","2","2","25","19","4","0","0","0","0","0","1","R_tracer|R_winston|R_mercy|R_genji",,,"junkrat|widowmaker|mercy|zenyatta|dva|orisa","genji|tracer|ana|mercy|dva|winston"
"2434","2","2","75","13","6","1","1","1","1","1","1","R_genji|R_tracer|R_mercy|R_dva|B_junkrat|R_genji|R_winston","junkrat","mercy","junkrat|widowmaker|mercy|zenyatta|dva|orisa","genji|tracer|ana|mercy|dva|winston"
"2434","2","2","118","0","1","0","0","0","2","0","1","R_tracer",,,"junkrat|widowmaker|mercy|zenyatta|dva|orisa","genji|tracer|mercy|zenyatta|dva|winston"
"2434","2","2","157","16","4","0","1","0","2","1","1","R_dva|R_widowmaker|R_winston|R_genji","zenyatta",,"junkrat|widowmaker|mercy|zenyatta|dva|orisa","widowmaker|genji|mercy|zenyatta|dva|winston"
"2434","2","2","207","24","3","2","3","3","1","3","0","B_zenyatta|R_widowmaker|B_orisa|R_dva|R_zenyatta","mercy|widowmaker|junkrat","zenyatta|mercy|genji","junkrat|widowmaker|mercy|zenyatta|dva|orisa","widowmaker|genji|mercy|zenyatta|dva|winston"
"2434","2","2","235","31","5","4","2","1","0","1","1","R_winston|R_genji|B_junkrat|R_tracer|B_mercy|R_mercy|B_zenyatta|R_soldier76|B_widowmaker","orisa|zenyatta","winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa","genji|soldier76|tracer|mercy|dva|winston"
"2434","3","1","26","6","0","2","0","0","0","0","0","B_winston|B_mercy",,,"mccree|tracer|mercy|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston"
"2434","3","1","54","0","0","1","0","0","0","0","0","B_zenyatta",,,"mccree|tracer|mercy|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston"
"2434","3","1","86","21","4","0","2","0","2","3","1","R_lucio|R_tracer|R_winston|R_mercy","tracer|mccree",,"mccree|tracer|mercy|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston"
"2434","3","1","141","27","3","2","4","5","3","4","0","B_mccree|R_pharah|R_tracer|B_zenyatta|R_tracer","zenyatta|mercy|tracer|winston","pharah|mercy|winston|tracer|lucio","mccree|tracer|mercy|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston"
"2434","3","1","184","3","2","0","0","0","2","0","1","R_dva|R_lucio",,,"mccree|tracer|mercy|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston"
"2434","3","1","211","10","2","0","2","0","3","1","1","R_winston|R_dva","tracer|mercy",,"mccree|tracer|mercy|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston"
"2434","3","1","239","19","3","2","3","2","1","1","0","B_mercy|R_tracer|B_dva|R_winston|R_lucio","mccree|tracer|winston","tracer|pharah","mccree|tracer|mercy|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston"
"2434","3","1","262","34","1","3","1","2","1","2","0","B_mccree|B_winston|R_tracer|B_lucio","zenyatta","mercy|winston","mccree|tracer|lucio|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston"
"2434","3","1","305","34","7","2","4","2","0","0","1","R_winston|R_lucio|B_mccree|R_dva|R_tracer|B_dva|R_pharah|R_mercy|R_winston","zenyatta|winston|lucio|mccree","tracer|pharah","mccree|tracer|lucio|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston"
"2434","3","2","17","0","0","1","0","0","0","0","0","B_mercy",,,"widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","3","2","51","0","0","1","0","0","0","0","0","B_winston",,,"widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","3","2","65","23","5","4","3","2","0","1","1","R_widowmaker|B_zenyatta|R_winston|B_tracer|B_mercy|R_zenyatta|B_widowmaker|R_tracer|R_dva","widowmaker|tracer|mercy","widowmaker|mercy","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","3","2","107","13","5","0","1","0","1","2","1","R_zenyatta|R_mercy|R_widowmaker|R_dva|R_tracer","zenyatta",,"widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","3","2","141","30","1","7","1","3","1","3","0","B_widowmaker|R_mercy|B_dva|B_winston|B_zenyatta|B_tracer|B_mercy|B_widowmaker","tracer","winston|zenyatta|tracer","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","3","2","203","15","4","0","2","0","3","0","1","R_tracer|R_winston|R_zenyatta|R_dva","mercy|widowmaker",,"widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","3","2","252","3","1","0","1","1","2","1","1","R_winston","tracer","tracer","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","3","2","291","26","5","4","2","4","1","2","0","B_mercy|B_zenyatta|R_zenyatta|R_mercy|B_winston|R_dva|R_tracer|B_widowmaker|R_widowmaker","zenyatta|tracer","zenyatta|widowmaker|tracer|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","4","1","59","6","3","1","0","1","0","1","1","R_zenyatta|B_winston|R_mercy|R_winston",,"tracer","genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2434","4","1","82","19","2","3","3","2","5","2","0","B_genji|B_winston|R_soldier76|B_genji|R_dva","tracer|genji|mercy","mercy|soldier76","genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2434","4","1","106","27","6","1","2","2","2","3","1","R_mercy|R_tracer|R_zenyatta|B_zenyatta|R_winston|R_soldier76|R_dva","zenyatta|winston","winston|zenyatta","genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2434","4","1","167","18","4","1","1","0","2","1","1","R_zenyatta|R_mercy|B_zenyatta|R_soldier76|R_dva","genji",,"genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2434","4","1","202","32","7","0","0","0","2","2","1","R_tracer|R_winston|R_zenyatta|R_dva|R_mercy|R_soldier76|R_tracer",,,"genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2434","4","1","259","45","7","4","6","4","5","5","1","R_zenyatta|B_dva|R_soldier76|B_zenyatta|R_zenyatta|B_mercy|R_mercy|R_soldier76|B_zenyatta|R_dva|R_winston","tracer|mercy|winston|zenyatta|genji|tracer","mercy|tracer|soldier76|winston","genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2434","4","1","314","33","5","2","2","1","0","2","1","R_zenyatta|B_zenyatta|B_tracer|R_mercy|R_tracer|R_genji|R_dva","genji|mercy","zenyatta","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2434","4","2","55","21","4","4","1","0","0","0","1","R_mercy|B_widowmaker|B_junkrat|R_zenyatta|B_zenyatta|R_genji|B_mercy|R_dva","winston",,"junkrat|widowmaker|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2434","4","2","111","31","0","7","2","2","1","2","0","B_dva|B_widowmaker|B_zenyatta|B_winston|B_widowmaker|B_dva|B_junkrat","junkrat|zenyatta","mercy|genji","junkrat|widowmaker|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2434","4","2","201","14","3","4","0","0","1","2","0","B_soldier76|R_zenyatta|R_widowmaker|B_zenyatta|B_mercy|R_mercy|B_widowmaker",,,"widowmaker|soldier76|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","4","2","226","4","0","1","2","0","2","4","0","B_zenyatta","widowmaker|winston",,"widowmaker|soldier76|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","4","2","249","44","3","9","1","2","1","3","0","B_widowmaker|B_winston|B_soldier76|B_zenyatta|R_zenyatta|B_winston|R_zenyatta|B_widowmaker|R_widowmaker|B_soldier76|B_mercy|B_dva","mercy","tracer|mercy","widowmaker|soldier76|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2434","4","2","320","26","4","5","1","3","2","3","1","R_genji|B_mercy|R_zenyatta|R_mercy|B_winston|B_zenyatta|B_genji|R_dva|B_tracer","zenyatta","zenyatta|tracer|winston","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2434","4","2","366","49","7","2","4","1","4","1","0","B_winston|B_tracer|R_zenyatta|R_winston|R_genji|R_zenyatta|R_winston|R_mercy|R_tracer","winston|mercy|genji|tracer","mercy","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2434","4","2","452","29","5","3","4","4","3","4","0","B_mercy|R_mercy|R_dva|R_tracer|B_zenyatta|R_zenyatta|R_genji|B_genji","zenyatta|tracer|genji|winston","zenyatta|tracer|genji|winston","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2433","4","1","177","51","9","1","2","2","1","2","0","B_tracer|R_winston|R_zenyatta|R_dva|R_winston|R_soldier76|R_mercy|R_tracer|R_winston|R_mercy","mercy|winston","mercy|tracer","genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2433","4","1","153","11","2","0","1","0","3","2","1","R_tracer|R_widowmaker","tracer",,"genji|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2433","4","1","113","25","6","3","1","1","3","3","0","B_zenyatta|R_widowmaker|B_mercy|R_mercy|B_genji|R_zenyatta|R_dva|R_winston|R_tracer","genji","zenyatta","genji|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2433","4","1","63","20","6","1","2","1","2","1","1","R_mercy|R_zenyatta|B_zenyatta|R_widowmaker|R_junkrat|R_dva|R_winston","tracer|mercy","widowmaker","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston"
"2433","4","1","40","4","2","1","0","0","0","0","1","R_junkrat|B_genji|R_winston",,,"genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston"
"2433","3","3","109","61","13","2","4","3","4","2","1","R_winston|R_roadhog|R_dva|B_zenyatta|R_tracer|R_roadhog|B_zenyatta|R_mercy|R_zenyatta|R_winston|R_tracer|R_dva|R_roadhog|R_winston|R_mercy","mercy|tracer|soldier76|roadhog","mercy|winston|zenyatta","soldier76|tracer|mercy|zenyatta|dva|roadhog","tracer|mercy|zenyatta|dva|roadhog|winston"
"2433","3","3","98","5","1","1","1","0","2","1","1","R_zenyatta|B_tracer","tracer",,"soldier76|tracer|mercy|zenyatta|dva|roadhog","tracer|mercy|zenyatta|dva|roadhog|winston"
"2433","3","3","17","8","2","0","0","0","0","0","1","R_mccree|R_dva",,,"soldier76|tracer|mercy|zenyatta|dva|roadhog","mccree|tracer|mercy|zenyatta|dva|winston"
"2433","3","3","63","12","5","0","0","0","0","0","1","R_dva|R_winston|R_soldier76|R_zenyatta|R_mercy",,,"soldier76|tracer|mercy|zenyatta|dva|roadhog","soldier76|tracer|mercy|zenyatta|dva|winston"
"2433","3","2","227","42","8","1","5","4","4","4","0","B_roadhog|R_zenyatta|R_soldier76|R_mccree|R_zenyatta|R_soldier76|R_roadhog|R_dva|R_mercy","mercy|roadhog|zenyatta|mccree|soldier76","mccree|mercy|zenyatta|soldier76","mccree|soldier76|mercy|zenyatta|dva|roadhog","mccree|soldier76|mercy|zenyatta|dva|roadhog"
"2433","3","2","174","17","4","0","0","0","2","2","1","R_mccree|R_winston|R_dva|R_mccree",,,"mccree|soldier76|mercy|zenyatta|dva|roadhog","mccree|soldier76|mercy|zenyatta|dva|winston"
"2433","3","2","106","31","7","4","3","3","2","1","0","B_roadhog|B_mccree|R_pharah|B_zenyatta|R_mccree|R_zenyatta|R_dva|B_mccree|R_mercy|R_pharah|R_winston","mercy|roadhog|soldier76","pharah|zenyatta|winston","mccree|soldier76|mercy|zenyatta|dva|roadhog","mccree|pharah|mercy|zenyatta|dva|winston"
"2433","3","2","38","22","2","6","0","0","0","0","1","R_mercy|B_soldier76|B_tracer|B_roadhog|R_winston|B_mercy|B_dva|B_zenyatta",,,"soldier76|tracer|mercy|zenyatta|dva|roadhog","mccree|pharah|mercy|zenyatta|dva|winston"
"2433","3","1","287","21","1","4","2","1","2","1","0","B_mccree|B_orisa|R_winston|B_roadhog|B_zenyatta","zenyatta|junkrat","mccree","junkrat|mccree|mercy|zenyatta|orisa|roadhog","junkrat|mccree|mercy|zenyatta|dva|winston"
"2433","3","1","263","18","2","1","1","3","2","2","1","R_junkrat|R_dva|B_junkrat","mccree","mercy|zenyatta|winston","junkrat|mccree|mercy|zenyatta|orisa|roadhog","junkrat|mccree|mercy|zenyatta|dva|winston"
"2433","3","1","251","6","0","1","2","1","3","2","0","B_roadhog","roadhog|mercy","junkrat","junkrat|mccree|mercy|zenyatta|orisa|roadhog","junkrat|mccree|mercy|zenyatta|dva|winston"
"2433","3","1","212","24","3","0","2","1","5","2","1","R_winston|R_mccree|R_dva","orisa|junkrat","mccree","junkrat|mccree|mercy|zenyatta|orisa|roadhog","junkrat|mccree|mercy|zenyatta|dva|winston"
"2433","3","1","185","11","3","0","1","0","4","1","1","R_winston|R_mercy|R_mccree","mccree",,"junkrat|mccree|mercy|zenyatta|orisa|roadhog","junkrat|mccree|mercy|zenyatta|dva|winston"
"2433","3","1","138","28","6","1","0","2","0","2","0","B_orisa|R_junkrat|R_mccree|R_mercy|R_orisa|R_roadhog|R_zenyatta",,"orisa|zenyatta","junkrat|mccree|mercy|zenyatta|orisa|roadhog","junkrat|mccree|mercy|zenyatta|orisa|roadhog"
"2433","3","1","16","12","1","2","0","0","0","0","0","B_roadhog|R_orisa|B_zenyatta",,,"junkrat|mccree|mercy|zenyatta|orisa|roadhog","junkrat|mccree|mercy|zenyatta|orisa|roadhog"
"2433","3","1","52","64","6","8","5","5","0","0","1","R_orisa|R_roadhog|B_mccree|R_mccree|R_zenyatta|B_zenyatta|B_roadhog|B_mccree|R_zenyatta|R_junkrat|B_mercy|B_orisa|B_roadhog|B_zenyatta","junkrat|mercy|zenyatta|mccree|roadhog","junkrat|mccree|mercy|roadhog|junkrat","junkrat|mccree|mercy|zenyatta|orisa|roadhog","junkrat|mccree|mercy|zenyatta|orisa|roadhog"
"2433","2","2","464","17","6","1","4","3","4","3","1","R_zenyatta|R_mercy|R_zenyatta|R_dva|R_tracer|B_mercy|R_winston","mercy|zenyatta|genji|winston","mercy|winston|tracer","genji|tracer|mercy|zenyatta|dva|winston","reaper|tracer|mercy|zenyatta|dva|winston"
"2433","2","2","428","9","3","0","1","0","4","3","1","R_zenyatta|R_mercy|R_reaper","tracer",,"genji|tracer|mercy|zenyatta|dva|winston","reaper|tracer|mercy|zenyatta|dva|winston"
"2433","2","2","386","26","5","1","0","0","2","2","1","R_mercy|R_reaper|R_zenyatta|B_dva|R_winston|R_dva",,,"genji|tracer|mercy|zenyatta|dva|winston","reaper|tracer|mercy|zenyatta|dva|winston"
"2433","2","2","325","11","6","0","1","0","2","1","1","R_mercy|R_tracer|R_reaper|R_zenyatta|R_winston|R_dva","winston",,"genji|tracer|mercy|zenyatta|dva|winston","reaper|tracer|mercy|zenyatta|dva|winston"
"2433","2","2","269","26","6","0","2","1","4","2","1","R_tracer|R_zenyatta|R_winston|R_mercy|R_soldier76|R_dva","mercy|genji","zenyatta","genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston"
"2433","2","2","251","8","1","1","1","0","5","2","1","R_mccree|B_genji","tracer",,"genji|tracer|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston"
"2433","2","2","198","30","7","2","0","0","1","1","1","R_zenyatta|R_tracer|R_winston|B_genji|R_zenyatta|R_mercy|B_dva|R_widowmaker|R_dva",,,"genji|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2433","2","2","143","10","2","5","1","0","1","0","1","R_tracer|R_dva|B_orisa|B_mercy|B_roadhog|B_zenyatta|B_widowmaker","junkrat",,"junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2433","2","2","97","30","4","4","4","4","2","2","1","R_winston|B_orisa|R_tracer|B_roadhog|B_widowmaker|R_dva|B_junkrat|R_zenyatta","mercy|roadhog|orisa|zenyatta","mercy|tracer|zenyatta|winston","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2433","2","2","53","15","3","0","0","0","0","1","1","R_zenyatta|R_tracer|R_winston",,,"junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2433","2","2","13","20","3","1","1","0","0","0","1","R_tracer|B_widowmaker|R_dva|R_widowmaker","junkrat",,"junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2433","2","1","304","52","12","1","5","6","5","4","1","R_mercy|R_zenyatta|B_tracer|R_tracer|R_mei|R_winston|R_mercy|R_zenyatta|R_winston|R_dva|R_doomfist|R_moira|R_lucio","mercy|genji|tracer|zenyatta|winston","zenyatta|winston|mei|mercy|tracer|zenyatta","genji|tracer|mercy|zenyatta|dva|winston","mei|tracer|mercy|zenyatta|dva|winston"
"2433","2","1","266","2","0","1","1","0","3","2","0","B_mercy","tracer",,"genji|tracer|mercy|zenyatta|dva|winston","mei|tracer|mercy|zenyatta|dva|winston"
"2433","2","1","179","57","4","7","2","3","3","3","0","B_zenyatta|B_winston|R_tracer|R_winston|B_dva|B_tracer|B_mercy|R_winston|B_winston|B_zenyatta|R_tracer","tracer|zenyatta","tracer|mercy|mei","genji|tracer|mercy|zenyatta|dva|winston","mei|tracer|mercy|zenyatta|dva|winston"
"2433","2","1","80","45","9","5","2","1","0","0","1","R_tracer|R_genji|R_dva|B_mercy|R_winston|R_mercy|R_zenyatta|B_zenyatta|R_tracer|R_mei|R_mercy|B_genji|B_dva|B_tracer","genji|winston","tracer","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston"
"2433","2","1","18","21","5","0","0","0","0","0","1","R_zenyatta|R_widowmaker|R_dva|R_junkrat|R_orisa",,,"widowmaker|genji|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa"
