"matchID","gameNumber","roundtype","team1","team2","teamcomp1","teamcomp2","timePlayed","fights","fightsWonT1","fightsWonT2"
"2421","1","Defense","336","337","soldier76|tracer|ana|mercy|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","101","0","0","0"
"2421","1","Attack","337","336","genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston","85","0","0","0"
"2421","1","Defense","336","337","soldier76|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","85","0","0","0"
"2421","1","Defense","337","336","junkrat|widowmaker|mercy|zenyatta|dva|winston","pharah|soldier76|tracer|mercy|dva|winston","96","0","0","0"
"2421","1","Attack","336","337","pharah|soldier76|tracer|mercy|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","96","0","0","0"
"2421","1","Defense","337","336","junkrat|widowmaker|mercy|zenyatta|dva|winston","pharah|tracer|mercy|zenyatta|dva|winston","19","0","0","0"
"2421","1","Attack","336","337","pharah|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","19","0","0","0"
"2421","1","Defense","337","336","junkrat|widowmaker|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","112","0","0","0"
"2421","1","Attack","336","337","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","112","0","0","0"
"2421","1","Defense","337","336","junkrat|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","4","0","0","0"
"2421","1","Attack","336","337","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","4","0","0","0"
"2421","1","Defense","337","336","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","152","0","0","0"
"2421","1","Attack","336","337","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","152","0","0","0"
"2421","2","Attack","337","336","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","208","0","0","0"
"2421","2","Defense","336","337","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","genji|tracer|mercy|zenyatta|dva|winston","208","0","0","0"
"2421","2","Attack","337","336","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|orisa|roadhog","3","0","0","0"
"2421","2","Defense","336","337","junkrat|tracer|mercy|zenyatta|orisa|roadhog","genji|tracer|mercy|zenyatta|dva|winston","3","0","0","0"
"2421","2","Attack","337","336","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|orisa","8","0","0","0"
"2421","2","Defense","336","337","junkrat|tracer|mercy|zenyatta|dva|orisa","genji|tracer|mercy|zenyatta|dva|winston","8","0","0","0"
"2421","2","Attack","337","336","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2421","2","Defense","336","337","junkrat|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2421","2","Attack","337","336","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","126","0","0","0"
"2421","2","Defense","336","337","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","126","0","0","0"
"2421","2","Attack","337","336","genji|tracer|mercy|dva|winston|zarya","genji|tracer|mercy|zenyatta|dva|winston","9","0","0","0"
"2421","2","Defense","336","337","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|dva|winston|zarya","9","0","0","0"
"2421","2","Defense","337","336","junkrat|widowmaker|mercy|zenyatta|dva|orisa","genji|tracer|mercy|zenyatta|dva|winston","222","0","0","0"
"2421","2","Attack","336","337","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa","222","0","0","0"
"2421","2","Defense","337","336","junkrat|tracer|mercy|zenyatta|dva|orisa","genji|tracer|mercy|zenyatta|dva|winston","5","0","0","0"
"2421","2","Attack","336","337","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|orisa","5","0","0","0"
"2421","2","Defense","337","336","junkrat|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2421","2","Attack","336","337","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2421","2","Defense","337","336","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","185","0","0","0"
"2421","2","Attack","336","337","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","185","0","0","0"
"2421","3","Ruins","337","336","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","330","0","0","0"
"2421","3","Ruins","336","337","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","330","0","0","0"
"2421","3","Ruins","337","336","widowmaker|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|lucio|zenyatta|dva|winston","2","0","0","0"
"2421","3","Ruins","336","337","widowmaker|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|lucio|zenyatta|dva|winston","2","0","0","0"
"2421","3","Ruins","337","336","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|lucio|zenyatta|dva|winston","1","0","0","0"
"2421","3","Ruins","336","337","widowmaker|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","1","0","0","0"
"2421","3","Lighthouse","337","336","junkrat|mccree|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston","211","0","0","0"
"2421","3","Lighthouse","336","337","mccree|tracer|mercy|zenyatta|dva|winston","junkrat|mccree|mercy|zenyatta|dva|winston","211","0","0","0"
"2421","3","Lighthouse","337","336","mccree|tracer|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston","19","0","0","0"
"2421","3","Lighthouse","336","337","mccree|tracer|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston","19","0","0","0"
"2421","3","Well","337","336","junkrat|mccree|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston","113","0","0","0"
"2421","3","Well","336","337","mccree|tracer|mercy|zenyatta|dva|winston","junkrat|mccree|mercy|zenyatta|dva|winston","113","0","0","0"
"2421","3","Well","337","336","mccree|tracer|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston","112","0","0","0"
"2421","3","Well","336","337","mccree|tracer|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston","112","0","0","0"
"2421","3","Well","337","336","tracer|mercy|zenyatta|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2421","3","Well","336","337","mccree|tracer|mercy|zenyatta|dva|winston","tracer|mercy|zenyatta|zenyatta|dva|winston","2","0","0","0"
"2421","4","Attack","337","336","widowmaker|genji|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa","134","0","0","0"
"2421","4","Defense","336","337","junkrat|widowmaker|mercy|zenyatta|dva|orisa","widowmaker|genji|mercy|zenyatta|dva|winston","134","0","0","0"
"2421","4","Attack","337","336","widowmaker|genji|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","166","0","0","0"
"2421","4","Defense","336","337","junkrat|widowmaker|mercy|zenyatta|dva|winston","widowmaker|genji|mercy|zenyatta|dva|winston","166","0","0","0"
"2421","4","Attack","337","336","widowmaker|genji|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","55","0","0","0"
"2421","5","Garden","336","337","doomfist|tracer|mercy|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston","6","0","0","0"
"2421","5","Garden","337","336","tracer|lucio|mercy|dva|winston|zarya","doomfist|tracer|mercy|zenyatta|dva|winston","7","0","0","0"
"2421","5","Garden","336","337","doomfist|tracer|mercy|zenyatta|dva|winston","tracer|lucio|mercy|dva|winston|zarya","7","0","0","0"
"2421","5","Garden","337","336","tracer|lucio|mercy|dva|zarya|zarya","doomfist|tracer|mercy|zenyatta|dva|winston","7","0","0","0"
"2421","5","Garden","336","337","doomfist|tracer|mercy|zenyatta|dva|winston","tracer|lucio|mercy|dva|zarya|zarya","7","0","0","0"
"2423","1","Attack","329","336","hanzo|pharah|tracer|mercy|dva|winston","mccree|pharah|mercy|zenyatta|orisa|roadhog","4","0","0","0"
"2423","1","Defense","336","329","mccree|pharah|mercy|zenyatta|orisa|roadhog","hanzo|pharah|tracer|mercy|dva|winston","4","0","0","0"
"2423","1","Attack","329","336","pharah|tracer|mercy|zenyatta|dva|winston","mccree|pharah|mercy|zenyatta|orisa|roadhog","183","0","0","0"
"2423","1","Defense","336","329","mccree|pharah|mercy|zenyatta|orisa|roadhog","pharah|tracer|mercy|zenyatta|dva|winston","183","0","0","0"
"2423","1","Attack","329","336","widowmaker|tracer|mercy|zenyatta|dva|winston","mccree|pharah|mercy|zenyatta|orisa|roadhog","64","0","0","0"
"2423","1","Defense","336","329","mccree|pharah|mercy|zenyatta|orisa|roadhog","widowmaker|tracer|mercy|zenyatta|dva|winston","64","0","0","0"
"2423","1","Attack","329","336","widowmaker|tracer|mercy|zenyatta|dva|winston","genji|mccree|mercy|zenyatta|orisa|roadhog","3","0","0","0"
"2423","1","Defense","336","329","genji|mccree|mercy|zenyatta|orisa|roadhog","widowmaker|tracer|mercy|zenyatta|dva|winston","3","0","0","0"
"2423","1","Attack","329","336","widowmaker|tracer|mercy|zenyatta|dva|winston","genji|mccree|mercy|zenyatta|roadhog|winston","2","0","0","0"
"2423","1","Defense","336","329","genji|mccree|mercy|zenyatta|roadhog|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2423","1","Attack","329","336","widowmaker|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|roadhog|winston","5","0","0","0"
"2423","1","Defense","336","329","genji|tracer|mercy|zenyatta|roadhog|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","5","0","0","0"
"2423","1","Attack","329","336","widowmaker|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","107","0","0","0"
"2423","1","Defense","336","329","genji|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","107","0","0","0"
"2423","1","Attack","329","336","mccree|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","39","0","0","0"
"2423","1","Defense","336","329","genji|tracer|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston","39","0","0","0"
"2423","1","Defense","329","336","mccree|tracer|mercy|zenyatta|dva|winston","pharah|tracer|mercy|zenyatta|dva|roadhog","36","0","0","0"
"2423","1","Attack","336","329","pharah|tracer|mercy|zenyatta|dva|roadhog","mccree|tracer|mercy|zenyatta|dva|winston","36","0","0","0"
"2423","1","Defense","329","336","widowmaker|tracer|mercy|zenyatta|dva|winston","pharah|tracer|mercy|zenyatta|dva|roadhog","14","0","0","0"
"2423","1","Attack","336","329","pharah|tracer|mercy|zenyatta|dva|roadhog","widowmaker|tracer|mercy|zenyatta|dva|winston","14","0","0","0"
"2423","1","Defense","329","336","widowmaker|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|roadhog","8","0","0","0"
"2423","1","Attack","336","329","genji|tracer|mercy|zenyatta|dva|roadhog","widowmaker|tracer|mercy|zenyatta|dva|winston","8","0","0","0"
"2423","1","Defense","329","336","widowmaker|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","136","0","0","0"
"2423","1","Attack","336","329","genji|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","136","0","0","0"
"2423","1","Defense","329","336","soldier76|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","75","0","0","0"
"2423","1","Attack","336","329","genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston","75","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","132","0","0","0"
"2423","2","Defense","336","329","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","widowmaker|sombra|tracer|mercy|dva|winston","132","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","junkrat|widowmaker|mercy|zenyatta|roadhog|winston","1","0","0","0"
"2423","2","Defense","336","329","junkrat|widowmaker|mercy|zenyatta|roadhog|winston","widowmaker|sombra|tracer|mercy|dva|winston","1","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","28","0","0","0"
"2423","2","Defense","336","329","junkrat|widowmaker|mercy|zenyatta|dva|winston","widowmaker|sombra|tracer|mercy|dva|winston","28","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","41","0","0","0"
"2423","2","Defense","336","329","junkrat|tracer|mercy|zenyatta|dva|winston","widowmaker|sombra|tracer|mercy|dva|winston","41","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","108","0","0","0"
"2423","2","Defense","336","329","genji|tracer|mercy|zenyatta|dva|winston","widowmaker|sombra|tracer|mercy|dva|winston","108","0","0","0"
"2423","2","Attack","329","336","widowmaker|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","12","0","0","0"
"2423","2","Defense","336","329","genji|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","12","0","0","0"
"2423","2","Attack","329","336","mccree|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","116","0","0","0"
"2423","2","Defense","336","329","genji|tracer|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston","116","0","0","0"
"2423","2","Defense","329","336","genji|tracer|mercy|zenyatta|dva|winston","lucio|moira|dva|reinhardt|roadhog|zarya","96","0","0","0"
"2423","2","Attack","336","329","lucio|moira|dva|reinhardt|roadhog|zarya","genji|tracer|mercy|zenyatta|dva|winston","96","0","0","0"
"2423","2","Defense","329","336","genji|tracer|ana|mercy|dva|winston","lucio|moira|dva|reinhardt|roadhog|zarya","4","0","0","0"
"2423","2","Attack","336","329","lucio|moira|dva|reinhardt|roadhog|zarya","genji|tracer|ana|mercy|dva|winston","4","0","0","0"
"2423","2","Defense","329","336","reaper|tracer|ana|mercy|dva|winston","lucio|moira|dva|reinhardt|roadhog|zarya","49","0","0","0"
"2423","2","Attack","336","329","lucio|moira|dva|reinhardt|roadhog|zarya","reaper|tracer|ana|mercy|dva|winston","49","0","0","0"
"2423","2","Attack","329","336","genji|sombra|tracer|mercy|dva|winston","junkrat|mccree|mercy|zenyatta|orisa|roadhog","88","0","0","0"
"2423","2","Defense","336","329","junkrat|mccree|mercy|zenyatta|orisa|roadhog","genji|sombra|tracer|mercy|dva|winston","88","0","0","0"
"2423","2","Attack","329","336","genji|sombra|tracer|mercy|dva|winston","junkrat|mccree|mercy|zenyatta|dva|orisa","11","0","0","0"
"2423","2","Defense","336","329","junkrat|mccree|mercy|zenyatta|dva|orisa","genji|sombra|tracer|mercy|dva|winston","11","0","0","0"
"2423","2","Attack","329","336","genji|sombra|tracer|mercy|dva|winston","junkrat|mccree|mercy|zenyatta|dva|winston","19","0","0","0"
"2423","2","Defense","336","329","junkrat|mccree|mercy|zenyatta|dva|winston","genji|sombra|tracer|mercy|dva|winston","19","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","junkrat|mccree|mercy|zenyatta|dva|winston","4","0","0","0"
"2423","2","Defense","336","329","junkrat|mccree|mercy|zenyatta|dva|winston","widowmaker|sombra|tracer|mercy|dva|winston","4","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","genji|mccree|mercy|zenyatta|dva|winston","14","0","0","0"
"2423","2","Defense","336","329","genji|mccree|mercy|zenyatta|dva|winston","widowmaker|sombra|tracer|mercy|dva|winston","14","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","genji|tracer|mercy|moira|dva|winston","1","0","0","0"
"2423","2","Defense","336","329","genji|tracer|mercy|moira|dva|winston","widowmaker|sombra|tracer|mercy|dva|winston","1","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","genji|tracer|lucio|moira|dva|winston","2","0","0","0"
"2423","2","Defense","336","329","genji|tracer|lucio|moira|dva|winston","widowmaker|sombra|tracer|mercy|dva|winston","2","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","widowmaker|lucio|moira|dva|reinhardt|roadhog","56","0","0","0"
"2423","2","Attack","336","329","widowmaker|lucio|moira|dva|reinhardt|roadhog","junkrat|tracer|mercy|zenyatta|dva|winston","56","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","soldier76|lucio|moira|dva|reinhardt|roadhog","87","0","0","0"
"2423","2","Attack","336","329","soldier76|lucio|moira|dva|reinhardt|roadhog","junkrat|tracer|mercy|zenyatta|dva|winston","87","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","soldier76|mercy|moira|dva|reinhardt|roadhog","3","0","0","0"
"2423","2","Attack","336","329","soldier76|mercy|moira|dva|reinhardt|roadhog","junkrat|tracer|mercy|zenyatta|dva|winston","3","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|moira|dva|reinhardt","8","0","0","0"
"2423","2","Attack","336","329","soldier76|tracer|mercy|moira|dva|reinhardt","junkrat|tracer|mercy|zenyatta|dva|winston","8","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|moira|dva|orisa","3","0","0","0"
"2423","2","Attack","336","329","soldier76|tracer|mercy|moira|dva|orisa","junkrat|tracer|mercy|zenyatta|dva|winston","3","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|orisa","2","0","0","0"
"2423","2","Attack","336","329","soldier76|tracer|mercy|zenyatta|dva|orisa","junkrat|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|orisa","2","0","0","0"
"2423","2","Attack","336","329","mccree|tracer|mercy|zenyatta|dva|orisa","junkrat|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","mccree|soldier76|mercy|zenyatta|dva|orisa","7","0","0","0"
"2423","2","Attack","336","329","mccree|soldier76|mercy|zenyatta|dva|orisa","junkrat|tracer|mercy|zenyatta|dva|winston","7","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","mccree|soldier76|mercy|zenyatta|orisa|roadhog","98","0","0","0"
"2423","2","Attack","336","329","mccree|soldier76|mercy|zenyatta|orisa|roadhog","junkrat|tracer|mercy|zenyatta|dva|winston","98","0","0","0"
"2423","2","Defense","329","336","junkrat|sombra|tracer|mercy|dva|winston","mccree|soldier76|mercy|zenyatta|orisa|roadhog","4","0","0","0"
"2423","2","Attack","336","329","mccree|soldier76|mercy|zenyatta|orisa|roadhog","junkrat|sombra|tracer|mercy|dva|winston","4","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","junkrat|tracer|mercy|zenyatta|orisa|roadhog","91","0","0","0"
"2423","2","Defense","336","329","junkrat|tracer|mercy|zenyatta|orisa|roadhog","widowmaker|sombra|tracer|mercy|dva|winston","91","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","junkrat|tracer|mercy|zenyatta|roadhog|winston","4","0","0","0"
"2423","2","Defense","336","329","junkrat|tracer|mercy|zenyatta|roadhog|winston","widowmaker|sombra|tracer|mercy|dva|winston","4","0","0","0"
"2423","2","Attack","329","336","widowmaker|sombra|tracer|mercy|dva|winston","genji|tracer|mercy|zenyatta|roadhog|winston","2","0","0","0"
"2423","2","Defense","336","329","genji|tracer|mercy|zenyatta|roadhog|winston","widowmaker|sombra|tracer|mercy|dva|winston","2","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","lucio|moira|dva|reinhardt|roadhog|zarya","59","0","0","0"
"2423","2","Attack","336","329","lucio|moira|dva|reinhardt|roadhog|zarya","junkrat|tracer|mercy|zenyatta|dva|winston","59","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","lucio|moira|dva|roadhog|winston|zarya","2","0","0","0"
"2423","2","Attack","336","329","lucio|moira|dva|roadhog|winston|zarya","junkrat|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","mercy|moira|dva|roadhog|winston|zarya","2","0","0","0"
"2423","2","Attack","336","329","mercy|moira|dva|roadhog|winston|zarya","junkrat|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","tracer|mercy|moira|dva|winston|zarya","2","0","0","0"
"2423","2","Attack","336","329","tracer|mercy|moira|dva|winston|zarya","junkrat|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|moira|dva|winston","1","0","0","0"
"2423","2","Attack","336","329","genji|tracer|mercy|moira|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","1","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","92","0","0","0"
"2423","2","Attack","336","329","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","92","0","0","0"
"2423","2","Defense","329","336","junkrat|tracer|lucio|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","28","0","0","0"
"2423","2","Attack","336","329","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|lucio|zenyatta|dva|winston","28","0","0","0"
"2423","3","Gardens","329","336","pharah|tracer|lucio|moira|dva|winston","pharah|tracer|lucio|zenyatta|dva|roadhog","3","0","0","0"
"2423","3","Gardens","336","329","pharah|tracer|lucio|zenyatta|dva|roadhog","pharah|tracer|lucio|moira|dva|winston","3","0","0","0"
"2423","3","Gardens","329","336","pharah|tracer|lucio|mercy|dva|winston","pharah|tracer|lucio|zenyatta|dva|roadhog","2","0","0","0"
"2423","3","Gardens","336","329","pharah|tracer|lucio|zenyatta|dva|roadhog","pharah|tracer|lucio|mercy|dva|winston","2","0","0","0"
"2423","3","Gardens","329","336","pharah|tracer|lucio|mercy|dva|winston","pharah|tracer|mercy|zenyatta|dva|roadhog","276","0","0","0"
"2423","3","Gardens","336","329","pharah|tracer|mercy|zenyatta|dva|roadhog","pharah|tracer|lucio|mercy|dva|winston","276","0","0","0"
"2423","3","Gardens","329","336","pharah|tracer|lucio|mercy|dva|winston","pharah|tracer|mercy|zenyatta|dva|winston","72","0","0","0"
"2423","3","Gardens","336","329","pharah|tracer|mercy|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston","72","0","0","0"
"2423","3","Gardens","329","336","soldier76|tracer|lucio|mercy|dva|winston","pharah|tracer|mercy|zenyatta|dva|winston","13","0","0","0"
"2423","3","Gardens","336","329","pharah|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|lucio|mercy|dva|winston","13","0","0","0"
"2423","3","Gardens","329","336","soldier76|tracer|ana|lucio|dva|winston","pharah|soldier76|tracer|mercy|zenyatta|winston","17","0","0","0"
"2423","3","Gardens","336","329","pharah|soldier76|tracer|mercy|zenyatta|winston","soldier76|tracer|ana|lucio|dva|winston","17","0","0","0"
"2423","3","University","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","junkrat|mccree|mercy|zenyatta|orisa|roadhog","160","0","0","0"
"2423","3","University","336","329","junkrat|mccree|mercy|zenyatta|orisa|roadhog","junkrat|tracer|mercy|zenyatta|dva|winston","160","0","0","0"
"2423","3","University","329","336","junkrat|tracer|mercy|zenyatta|dva|winston","junkrat|mccree|mercy|zenyatta|dva|orisa","45","0","0","0"
"2423","3","University","336","329","junkrat|mccree|mercy|zenyatta|dva|orisa","junkrat|tracer|mercy|zenyatta|dva|winston","45","0","0","0"
"2423","3","City Center","329","336","pharah|tracer|lucio|mercy|dva|winston","pharah|tracer|mercy|zenyatta|dva|roadhog","195","0","0","0"
"2423","3","City Center","336","329","pharah|tracer|mercy|zenyatta|dva|roadhog","pharah|tracer|lucio|mercy|dva|winston","195","0","0","0"
"2423","4","Attack","329","336","hanzo|widowmaker|mercy|dva|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","5","0","0","0"
"2423","4","Defense","336","329","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","hanzo|widowmaker|mercy|dva|orisa|roadhog","5","0","0","0"
"2423","4","Attack","329","336","junkrat|widowmaker|mercy|dva|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","176","0","0","0"
"2423","4","Defense","336","329","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","junkrat|widowmaker|mercy|dva|orisa|roadhog","176","0","0","0"
"2423","4","Attack","329","336","junkrat|widowmaker|mercy|zenyatta|dva|orisa","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","148","0","0","0"
"2423","4","Defense","336","329","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|orisa","148","0","0","0"
"2423","4","Attack","329","336","junkrat|widowmaker|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","4","0","0","0"
"2423","4","Defense","336","329","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|winston","4","0","0","0"
"2423","4","Attack","329","336","junkrat|genji|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","100","0","0","0"
"2423","4","Defense","336","329","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","junkrat|genji|mercy|zenyatta|dva|winston","100","0","0","0"
"2423","4","Attack","329","336","junkrat|genji|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|orisa|roadhog","1","0","0","0"
"2423","4","Defense","336","329","junkrat|tracer|mercy|zenyatta|orisa|roadhog","junkrat|genji|mercy|zenyatta|dva|winston","1","0","0","0"
"2423","4","Attack","329","336","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|orisa|roadhog","2","0","0","0"
"2423","4","Defense","336","329","junkrat|tracer|mercy|zenyatta|orisa|roadhog","genji|tracer|mercy|zenyatta|dva|winston","2","0","0","0"
